symbol,date,move_pct,revert_pct,kite_agrees
HINDALC0,2008-11-10,10.9,-10.1,
HINDALC0,2009-11-03,-10.5,9.3,
HINDALC0,2020-04-30,12.0,-11.0,
HINDALCO,2008-10-10,-11.0,10.3,True
HINDALCO,2008-11-10,10.9,-10.1,True
HINDALCO,2009-11-03,-10.5,9.3,True
HINDALCO,2020-04-30,12.0,-11.0,True
HINDCONS,2008-01-22,-11.4,12.1,
HINDCONS,2008-10-10,-12.5,10.3,
HINDCONS,2019-08-02,9.3,-8.5,
HINDCONS,2022-02-24,-12.2,10.4,
HINDCONS,2022-12-23,-8.5,10.7,
HINDCONS,2024-03-13,-10.0,10.0,
HINDCOPPER,2010-01-21,-9.4,10.0,True
HINDCOPPER,2017-11-15,-8.4,9.4,True
HINDCOPPER,2024-03-13,-8.2,11.8,True
HINDCOPPER,2026-03-30,-8.1,9.4,True
HINDDORROL,2008-01-24,-8.6,10.0,
HINDDORROL,2008-07-02,9.2,-8.9,
HINDDORROL,2008-10-10,9.7,-8.5,
HINDDORROL,2008-10-31,-8.8,9.9,
HINDDORROL,2008-12-16,18.1,-14.2,
HINDDORROL,2013-08-06,-11.5,9.7,
HINDLEVER,2020-03-20,11.6,-8.9,
HINDLEVER,2020-03-23,-8.9,8.5,
HINDMOTOR,2005-01-12,-11.6,10.9,
HINDMOTOR,2006-06-08,-13.9,11.4,
HINDMOTOR,2008-01-17,8.2,-9.5,
HINDMOTOR,2008-10-27,-9.5,9.0,
HINDMOTOR,2008-10-28,9.0,-8.2,
HINDMOTOR,2009-06-08,-10.0,10.0,
HINDMOTOR,2014-09-15,15.5,-13.0,
HINDMOTOR,2018-01-12,11.9,-9.9,
HINDMOTOR,2020-02-27,-13.3,11.8,
HINDMOTOR,2021-08-10,-8.4,8.5,
HINDMOTORS,2005-01-12,-11.6,10.9,
HINDMOTORS,2006-06-08,-13.9,11.4,
HINDMOTORS,2008-01-17,8.2,-9.5,True
HINDMOTORS,2008-10-27,-9.5,9.0,True
HINDMOTORS,2008-10-28,9.0,-8.2,True
HINDMOTORS,2009-06-08,-10.0,10.0,True
HINDMOTORS,2014-09-15,15.5,-13.0,True
HINDMOTORS,2018-01-12,11.9,-9.9,True
HINDMOTORS,2020-02-27,-13.3,11.8,False
HINDMOTORS,2021-08-10,-8.4,8.5,True
HINDOILEXP,2006-05-17,10.5,-9.2,True
HINDOILEXP,2006-05-22,-10.1,9.9,True
HINDOILEXP,2006-06-08,-9.0,9.4,True
HINDOILEXP,2008-01-22,-20.5,18.5,True
HINDOILEXP,2008-10-08,9.8,-11.1,True
HINDOILEXP,2008-10-10,-11.1,11.6,True
HINDOILEXP,2008-11-10,14.1,-12.2,True
HINDOILEXP,2009-05-26,-8.8,8.9,True
HINDOILEXP,2012-02-21,9.4,-9.2,True
HINDPETRO,2020-03-20,9.7,-11.8,True
HINDSANIT,2008-01-22,-10.8,10.7,
HINDSANIT,2008-03-18,-12.2,14.1,
HINDSANIT,2008-03-19,14.1,-10.4,
HINDSANIT,2021-11-22,-9.3,10.4,
HINDSANIT,2022-02-24,-8.6,8.7,
HINDSANIT,2024-03-13,-8.8,9.6,
HINDUJATMT,2008-01-22,-16.7,17.0,
HINDUJATMT,2008-01-24,-8.2,10.7,
HINDUJATMT,2009-05-26,-10.0,8.0,
HINDUJAVEN,2008-01-22,-16.7,17.0,
HINDUJAVEN,2008-01-24,-8.2,10.7,
HINDUJAVEN,2009-05-26,-10.0,8.0,
HINDUNILVR,2020-03-20,11.6,-8.9,True
HINDUNILVR,2020-03-23,-8.9,8.5,True
HINDWAREAP,2020-03-24,-10.0,8.2,
HINDZINC,2013-08-21,-9.2,9.1,True
HINVDIR,2008-01-23,11.6,-8.9,
HIRECT,2009-02-02,-9.1,8.0,
HIRECT,2023-11-15,-9.2,10.0,
HITACHIHOM,2008-10-27,-11.3,10.6,
HITACHIHOM,2009-04-15,8.7,-10.0,
HITECH,2016-06-16,-9.0,8.5,
HITECH,2016-11-15,-11.5,10.0,
HLEGLAS,2021-10-25,-9.0,12.6,True
HLEGLAS,2021-11-22,-11.1,12.4,True
HLEGLAS,2023-09-26,-12.8,9.8,True
HLVLTD,2015-08-21,11.7,-12.3,True
HLVLTD,2021-06-07,9.7,-8.8,True
HMAAGRO,2026-04-09,-8.3,8.2,
HMT,2014-07-07,12.9,-11.8,True
HMT,2015-02-27,11.6,-8.1,True
HMVL,2025-03-10,-11.4,10.7,False
HOCL,2014-09-15,12.0,-11.1,True
HONASA,2024-06-04,-9.2,10.5,True
HONAUT,2006-05-22,-9.2,9.0,True
HONAUT,2010-04-21,9.5,-9.6,True
HONDAPOWER,2006-06-08,-8.9,8.4,True
HONDAPOWER,2020-03-23,-11.1,9.3,True
HOPFL,2009-01-22,-10.2,8.8,
HOTELEELA,2015-08-21,11.7,-12.3,
HOTELEELA,2021-06-07,9.7,-8.8,
HOVS,2008-10-07,9.5,-9.1,
HOVS,2009-10-26,9.1,-9.0,
HOVS,2011-08-09,-8.0,9.4,
HOVS,2011-08-25,9.9,-10.1,
HOVS,2013-10-14,8.3,-9.8,
HOVS,2015-04-22,-13.2,10.0,
HOVS,2015-04-23,10.0,-8.5,
HOVS,2023-03-27,-19.2,19.9,
HPAL,2026-03-30,-8.8,8.9,
HPL,2016-11-22,-10.0,9.7,
HSCL,2008-03-12,8.6,-8.4,True
HSCL,2008-03-18,19.8,-18.6,True
HSCL,2016-01-06,14.0,-16.4,True
HSCL,2016-11-21,-8.5,8.3,True
HSIL,2008-01-22,-10.8,10.7,
HSIL,2008-03-18,-12.2,14.1,
HSIL,2008-03-19,14.1,-10.4,
HSIL,2021-11-22,-9.3,10.4,
HSIL,2022-02-24,-8.6,8.7,
HSIL,2024-03-13,-8.8,9.6,False
HTMEDIA,2008-03-11,11.3,-8.5,True
HTMEDIA,2021-02-24,11.2,-9.9,True
HTMT,2005-01-12,-8.6,8.7,
HTMT,2007-03-07,-9.8,11.0,
HTMTGLOBAL,2008-07-29,-9.8,9.1,
HUBTOWN,2007-03-13,11.1,-8.3,True
HUBTOWN,2019-02-13,12.0,-9.0,True
HUDCO,2024-01-23,-10.7,10.6,True
HUDCO,2024-03-13,-10.0,10.0,True
HUHTAMAKI,2006-06-08,-11.4,8.5,True
HUHTAMAKI,2022-12-22,12.3,-11.3,True
I-FLEX,2006-06-08,-13.2,9.6,
I-FLEX,2008-01-22,-14.1,10.6,
I-FLEX,2008-01-23,10.6,-9.8,
I-FLEX,2008-10-24,-11.0,9.3,
IBIPL,2012-08-29,-10.1,8.7,
IBIPL,2012-09-05,9.2,-8.4,
IBIPL,2024-03-13,-8.7,10.6,
IBN18,2008-01-22,-9.8,13.3,
IBN18,2008-06-27,-8.7,9.5,
IBN18,2011-08-26,-12.4,9.9,
IBN18,2012-11-15,13.6,-10.0,
IBN18,2022-02-24,-11.3,9.5,
IBPOW,2020-08-13,-8.1,8.8,
IBPOW,2020-12-14,12.2,-10.9,
IBREALEST,2008-09-02,9.8,-10.1,
IBREALEST,2008-10-10,-19.4,23.4,
IBREALEST,2008-10-24,-14.3,17.3,
IBREALEST,2008-11-20,-9.5,8.1,
IBREALEST,2008-12-17,-10.6,9.4,
IBREALEST,2009-11-03,-16.4,15.9,
IBREALEST,2012-02-27,-8.2,9.7,
IBREALEST,2015-08-24,-16.8,18.6,
IBREALEST,2016-09-29,-9.4,8.5,
IBSEC,2019-10-07,-10.0,8.8,
IBSEC,2019-10-09,8.8,-8.4,
IBSEC,2022-02-24,-10.0,10.0,
IBSEC,2022-03-23,-10.0,10.0,
IBULHSGFIN,2023-09-12,-9.1,12.2,
IBULISL,2014-07-07,9.8,-10.0,
IBULISL,2022-02-22,-18.5,20.0,
IBULISL,2022-02-24,-12.4,12.0,
IBULISL,2022-03-25,10.3,-8.3,
IBULISL,2022-04-29,-10.5,10.0,
IBULISL,2022-05-02,10.0,-9.1,
IBULISL,2022-06-14,-8.3,10.0,
IBULLSLTD,2014-07-07,9.8,-10.0,True
IBULLSLTD,2022-02-22,-18.5,20.0,True
IBULLSLTD,2022-02-24,-12.4,12.0,True
IBULLSLTD,2022-03-25,10.3,-8.3,True
IBULLSLTD,2022-04-29,-10.5,10.0,True
IBULLSLTD,2022-05-02,10.0,-9.1,True
IBULLSLTD,2022-06-14,-8.3,10.0,True
IBVENTURES,2019-10-07,-10.0,8.8,
IBVENTURES,2019-10-09,8.8,-8.4,
IBVENTURES,2022-02-24,-10.0,10.0,
IBVENTURES,2022-03-23,-10.0,10.0,
ICICIBANK,2008-09-29,-12.0,8.6,True
ICICIBANK,2008-10-10,-19.9,16.9,True
ICIL,2005-10-20,-14.3,11.8,True
ICIL,2006-05-17,11.1,-11.0,True
ICIL,2006-05-22,-11.2,8.7,True
ICIL,2006-12-11,11.6,-9.2,True
ICIL,2008-10-10,-13.7,9.9,True
ICIL,2008-10-14,8.1,-9.2,True
ICIL,2008-10-15,-9.2,11.9,True
ICIL,2011-02-07,9.0,-9.2,True
ICIL,2011-02-09,-9.1,10.4,True
ICIL,2011-06-20,-9.2,10.1,True
ICIL,2011-08-11,11.9,-8.5,True
ICIL,2011-11-08,10.4,-9.9,True
ICIL,2012-05-16,-8.3,10.7,True
ICIL,2012-05-28,-10.4,10.7,True
ICIL,2012-06-29,-11.4,12.2,True
ICIL,2012-07-04,-8.6,8.2,True
ICIL,2012-09-08,11.0,-9.3,
ICIL,2013-03-22,10.0,-9.1,True
ICIL,2017-08-22,-8.3,9.5,True
ICIL,2020-09-24,-8.9,8.6,True
ICSA,2008-10-10,-13.1,9.9,
ICSA,2009-04-15,14.2,-11.0,
ICSA,2009-06-08,-11.4,8.2,
ICSA,2015-12-02,8.9,-9.3,
ICSA,2016-06-17,9.0,-8.2,
ICSA,2019-06-04,-9.1,10.0,
ICSA,2019-06-06,10.0,-9.1,
ICSA,2019-06-07,-9.1,10.0,
ICSA,2019-06-26,-14.3,16.7,
ICSA,2019-06-27,16.7,-14.3,
ICSA,2019-10-10,-16.7,20.0,
ICSA,2019-12-23,-16.7,20.0,
IDBI,2006-06-08,-12.6,13.7,True
IDBI,2008-01-22,-14.3,17.5,True
IDBI,2009-06-16,10.3,-8.1,True
IDBI,2019-08-16,-8.5,12.2,True
IDBI,2020-03-20,8.6,-11.8,True
IDBI,2021-04-12,-8.9,9.6,True
IDBIBANK,2005-01-12,-9.6,9.3,
IDBIBANK,2005-03-23,-8.3,10.3,
IDEA,2008-10-29,-8.2,10.2,True
IDEA,2019-09-30,8.8,-12.2,True
IDEA,2019-11-14,-20.3,23.7,True
IDEA,2019-12-03,-9.6,9.9,True
IDEA,2020-04-23,10.1,-8.0,True
IDEA,2020-06-08,14.3,-16.2,True
IDEA,2020-09-01,-13.2,11.9,True
IDEA,2024-04-23,11.6,-9.0,True
IDEAFORGE,2023-07-10,-10.2,9.2,
IDFC,2008-07-03,-10.2,10.7,
IDFC,2008-07-18,15.2,-15.0,
IDFC,2008-10-10,-13.7,17.5,
IDFCBANK,2022-02-24,-10.2,8.1,
IDFCFIRSTB,2022-02-24,-10.2,8.1,True
IEX,2024-06-04,-8.0,8.1,True
IFBIND,2010-01-14,14.2,-11.8,True
IFBIND,2011-08-01,-12.3,14.8,True
IFCI,2005-01-12,-10.8,8.4,True
IFCI,2006-06-08,-13.7,11.0,True
IFCI,2007-02-28,-8.9,10.5,True
IFCI,2007-10-08,-8.2,10.2,True
IFCI,2008-07-01,-13.6,13.4,True
IFCI,2008-09-29,-8.6,8.1,True
IFCI,2008-10-10,-18.2,15.3,True
IFCI,2008-11-04,8.4,-8.7,True
IFCI,2008-12-17,-11.0,10.7,True
IFCI,2009-06-08,-8.5,8.1,True
IFCI,2020-06-26,9.8,-8.3,True
IFCI,2022-02-24,-12.8,9.6,True
IFCI,2022-12-23,-9.4,9.2,True
IFGLREFRAC,2008-01-23,15.4,-14.9,
IFGLREFRAC,2008-07-28,13.5,-10.6,
IFGLREFRAC,2009-01-30,10.1,-10.8,
IGARASHI,2008-01-22,-16.7,18.5,True
IGARASHI,2010-01-11,10.0,-9.8,True
IGARASHI,2013-07-12,19.5,-16.3,True
IGFLFERT,2008-06-24,9.9,-8.9,
IGFLFERT,2008-07-08,-13.3,13.0,
IGFLFERT,2008-11-18,-8.5,8.1,
IGFLFERT,2008-11-19,8.1,-11.4,
