symbol,entry_date,exit_date_x0,ret_x0,hold_x0,why_x0,peak_gain_x0,closed_x0,exit_date_win,ret_win,hold_win,why_win,peak_gain_win,closed_win,exit_date_winbs,ret_winbs,hold_winbs,why_winbs,peak_gain_winbs,closed_winbs,d_ret_win,d_ret_winbs,kept_x0,kept_win
GET&D,2024-10-01,2025-01-23,0.05592758380956786,78,ma150,0.2861064543259122,True,2025-01-14,0.1238106628769855,71,ratchet,0.2861064543259122,True,2025-01-14,0.1238106628769855,71,ratchet,0.2861064543259122,True,0.06788307906741764,0.06788307906741764,0.19547823183974425,0.43274334082638055
POWERINDIA,2024-10-01,2024-11-18,-0.20528820400500314,32,ma150,0.11161496640178425,True,2025-06-13,0.19185045736811568,173,ratchet,0.3655834121594652,True,2024-11-18,-0.20528820400500314,32,ma150_backstop,0.11161496640178425,True,0.3971386613731188,0.0,-1.8392533781358684,0.5247788903628694
KITEX,2024-11-01,2025-02-25,-0.13479810850623963,80,ma150,0.4171886815026491,True,2024-12-27,0.17862862738340124,37,ratchet,0.4171886815026491,True,2024-12-27,0.17862862738340124,37,ratchet,0.4171886815026491,True,0.3134267358896409,0.3134267358896409,-0.3231106558804944,0.4281722762468257
STAR,2024-11-01,2025-01-22,-0.20665263363389297,55,ma150,0.044167378808045665,True,2025-08-04,0.15158240088386243,187,ratchet,0.3260646480864522,True,2025-01-22,-0.20665263363389297,55,ma150_backstop,0.044167378808045665,True,0.3582350345177554,0.0,-4.67885211237051,0.4648844999709142
GRWRHITECH,2024-11-01,2025-01-28,-0.17146181877806577,59,ma150,0.29296469125482894,True,2025-01-13,0.0010531912114983832,48,ratchet,0.29296469125482894,True,2025-01-13,0.0010531912114983832,48,ratchet,0.29296469125482894,True,0.17251500998956415,0.17251500998956415,-0.5852644495951338,0.0035949424723755803
VLEGOV,2024-11-01,2025-02-04,-0.15687181158204022,65,ma150,0.2666304876348504,True,2025-01-13,0.07232391184572462,48,ratchet,0.2666304876348504,True,2025-01-13,0.07232391184572462,48,ratchet,0.2666304876348504,True,0.22919572342776484,0.22919572342776484,-0.5883491155627921,0.27125147047989495
MARKSANS,2024-11-01,2025-01-14,-0.13496177179858804,49,ma150,0.20460952321544834,True,2026-09-09,0.1231081788947399,459,open_at_end,0.20460952321544834,False,2025-01-14,-0.13496177179858804,49,ma150_backstop,0.20460952321544834,True,0.25806995069332794,0.0,-0.6596065015824162,0.6016737489051782
SHILPAMED,2024-12-02,2025-01-14,-0.17322904084454227,30,ma150,-0.017217183125917135,True,2026-09-09,1.0939505534869776,440,open_at_end,1.1059007731729014,False,2025-01-14,-0.17322904084454227,30,ma150_backstop,-0.017217183125917135,True,1.2671795943315198,0.0,,0.9891941302729739
SUPRIYA,2024-12-02,2025-02-28,-0.22681049378381613,63,ma150,0.02628879697868558,True,2026-06-03,0.15672116163238603,371,ratchet,0.3424918702710247,True,2025-02-28,-0.22681049378381613,63,ma150_backstop,0.02628879697868558,True,0.38353165541620216,0.0,-8.627648270390974,0.45759089553970317
PAYTM,2024-12-02,2025-02-17,-0.19067767609784603,55,ma150,0.13427472913899452,True,2026-02-16,0.2397568903384435,301,ratchet,0.5196992599826786,True,2025-02-17,-0.19067767609784603,55,ma150_backstop,0.13427472913899452,True,0.4304345664362895,0.0,-1.4200563078437938,0.4613377558906559
NAVA,2024-12-02,2025-01-07,-0.10329915460320538,25,ma150,0.006281219621258938,True,2025-10-15,0.16580540438850022,217,ratchet,0.3727758060751789,True,2025-01-07,-0.10329915460320538,25,ma150_backstop,0.006281219621258938,True,0.2691045589917056,0.0,-16.445716092076598,0.44478585167370466
WEBELSOLAR,2024-12-02,2025-02-17,-0.12255934323038187,55,ma150,0.4201702913285692,True,2025-01-24,0.10884658245141887,38,ratchet,0.4201702913285692,True,2025-01-24,0.10884658245141887,38,ratchet,0.4201702913285692,True,0.23140592568180074,0.23140592568180074,-0.29168969286917434,0.25905349497045205
DIXON,2024-12-02,2025-02-04,-0.10275749277055324,46,ma150,0.15167613946232783,True,2026-09-09,-0.15982364244453118,440,open_at_end,0.15167613946232783,False,2025-02-04,-0.10275749277055324,46,ma150_backstop,0.15167613946232783,True,-0.05706614967397794,0.0,-0.6774796163379103,-1.0537164448613023
OFSS,2024-12-02,2025-01-14,-0.10130827609854975,30,ma150,0.07817512348423894,True,2026-09-09,-0.03332071633280764,440,open_at_end,0.07817512348423894,False,2025-01-14,-0.10130827609854975,30,ma150_backstop,0.07817512348423894,True,0.06798755976574211,0.0,-1.2959145004609394,-0.4262317070663215
DEEPAKFERT,2024-12-02,2025-02-12,-0.22537054118180777,52,ma150,0.037203714520176456,True,2025-07-28,0.10193998470582533,163,ratchet,0.2700527978831533,True,2025-02-12,-0.22537054118180777,52,ma150_backstop,0.037203714520176456,True,0.3273105258876331,0.0,-6.057742999279924,0.3774816832297099
ANUP,2025-01-01,2025-02-12,-0.2471759847397238,31,ma150,0.006562959258733514,True,2026-09-09,-0.5053524939985303,419,open_at_end,0.007642596620476505,False,2025-02-12,-0.2471759847397238,31,ma150_backstop,0.006562959258733514,True,-0.25817650925880653,0.0,-37.66227626825502,-66.12314100741095
POWERINDIA,2025-01-01,2025-01-14,-0.12410664203343913,9,ma150,0.029531883693585836,True,2025-06-13,0.1532056315424064,111,ratchet,0.32130543014659185,True,2025-01-14,-0.12410664203343913,9,ma150_backstop,0.029531883693585836,True,0.27731227357584554,0.0,-4.202462779588775,0.4768224162053786
KAYNES,2025-01-01,2025-01-23,-0.271459678007957,16,ma150,0.002250087757317498,True,2026-09-09,-0.5240718653897353,419,open_at_end,0.002250087757317498,False,2025-01-23,-0.271459678007957,16,ma150_backstop,0.002250087757317498,True,-0.25261218738177826,0.0,-120.64404027138251,-232.91174474657888
63MOONS,2025-01-01,2025-04-28,-0.28851843797250754,78,ma150,0.007874711069194351,True,2026-09-09,-0.08370019505814486,419,open_at_end,0.1680350879650887,False,2025-04-28,-0.28851843797250754,78,ma150_backstop,0.007874711069194351,True,0.20481824291436268,0.0,-36.63860622152647,-0.49811141275169013
KFINTECH,2025-01-01,2025-02-04,-0.30201431943849477,25,ma150,-0.006968715851294216,True,2026-09-09,-0.41761702022780267,419,open_at_end,-0.006968715851294216,False,2025-02-04,-0.30201431943849477,25,ma150_backstop,-0.006968715851294216,True,-0.1156027007893079,0.0,,
DHANI,2025-01-01,2025-02-13,-0.2817338788732947,32,ma150,0.14360839443833995,True,2025-10-27,-0.4618537322856996,203,open_at_end,0.14360839443833995,False,2025-02-13,-0.2817338788732947,32,ma150_backstop,0.14360839443833995,True,-0.18011985341240488,0.0,-1.9618204073318337,-3.2160636158633626
GVT&D,2025-01-01,2025-01-23,-0.1426306227491625,16,ma150,-0.007542492977883453,True,2026-01-21,0.23958940509952065,262,ratchet,0.5361583591705072,True,2025-01-23,-0.1426306227491625,16,ma150_backstop,-0.007542492977883453,True,0.38222002784868314,0.0,,0.4468631347465894
POLICYBZR,2025-01-01,2025-01-14,-0.1900058657470498,9,ma150,0.04713922259062797,True,2026-09-09,-0.1510793151784623,419,open_at_end,0.04713922259062797,False,2025-01-14,-0.1900058657470498,9,ma150_backstop,0.04713922259062797,True,0.038926550568587515,0.0,-4.030738211300625,-3.2049598375960335
STAR,2025-02-01,2025-02-18,-0.08207199666260068,12,ma150,0.10557450054294759,True,2025-08-07,0.17711374387792356,127,ratchet,0.4097330209634926,True,2025-02-18,-0.08207199666260068,12,ma150_backstop,0.10557450054294759,True,0.25918574054052423,0.0,-0.7773846548221545,0.43226621926013736
ZENSARTECH,2025-02-01,2025-02-25,-0.15687714211418302,17,ma150,0.047340748808863076,True,2026-09-09,-0.5280596547541734,396,open_at_end,0.047340748808863076,False,2025-02-25,-0.15687714211418302,17,ma150_backstop,0.047340748808863076,True,-0.37118251263999036,0.0,-3.3137866650054484,-11.154442378725339
BAJAJHLDNG,2025-02-01,2025-04-08,-0.06241848096352587,44,ma150,0.07756485037434446,True,2026-09-09,-0.05442165197994331,396,open_at_end,0.24211542314592038,False,2025-04-08,-0.06241848096352587,44,ma150_backstop,0.07756485037434446,True,0.00799682898358256,0.0,-0.8047263762165595,-0.22477565151702028
KIMS,2025-02-01,2025-02-19,-0.12134888890791018,13,ma150,0.06643971603454313,True,2025-09-30,0.14377188037647404,163,ratchet,0.2869502978930847,True,2025-02-19,-0.12134888890791018,13,ma150_backstop,0.06643971603454313,True,0.2651207692843842,0.0,-1.8264510469132476,0.5010340865024725
PARADEEP,2025-02-01,2025-02-13,-0.1513516396088299,9,ma150,0.017931686653734236,True,2025-09-15,0.45224320423512077,152,ratchet,0.9998510280682549,True,2025-02-13,-0.1513516396088299,9,ma150_backstop,0.017931686653734236,True,0.6035948438439507,0.0,-8.440457528143972,0.4523105858168387
PATANJALI,2025-02-01,2025-02-18,-0.016413486738073746,12,ma150,0.015199899041592912,True,2026-09-09,-0.44021362982109735,396,open_at_end,0.09703327816464946,False,2025-02-18,-0.016413486738073746,12,ma150_backstop,0.015199899041592912,True,-0.4238001430830236,0.0,-1.0798418261305538,-4.536728410578147
CARTRADE,2025-02-01,2025-06-05,-0.10006201175630403,82,ma150,0.06350235309198116,True,2026-01-27,0.4640038088959695,242,ratchet,0.9149956966800343,True,2025-06-05,-0.10006201175630403,82,ma150_backstop,0.06350235309198116,True,0.5640658206522735,0.0,-1.575721321875543,0.5071103728460784
MUTHOOTFIN,2025-02-01,2025-04-15,-0.08385899226004201,47,ma150,0.08717536188751773,True,2026-03-24,0.4041321616881195,282,ratchet,0.8408803940636704,True,2025-04-15,-0.08385899226004201,47,ma150_backstop,0.08717536188751773,True,0.4879911539481615,0.0,-0.9619574894136392,0.48060599883307437
GREAVESCOT,2025-02-01,2025-03-18,-0.20644939690410646,30,ma150,0.08274902383847738,True,2026-09-09,-0.28006005647918897,396,open_at_end,0.08274902383847738,False,2025-03-18,-0.20644939690410646,30,ma150_backstop,0.08274902383847738,True,-0.0736106595750825,0.0,-2.494886191130025,-3.384451483389755
JUBLFOOD,2025-02-01,2025-02-13,-0.09431593182049669,9,ma150,0.021052901802535162,True,2026-09-09,-0.34441985894067206,396,open_at_end,0.021052901802535162,False,2025-02-13,-0.09431593182049669,9,ma150_backstop,0.021052901802535162,True,-0.2501039271201754,0.0,-4.479949258545409,-16.35973331235495
LLOYDSME,2025-02-01,2025-03-03,-0.19271282967663905,20,ma150,-0.004963816138592203,True,2025-08-11,0.12310567489689506,129,ratchet,0.28752228717569195,True,2025-03-03,-0.19271282967663905,20,ma150_backstop,-0.004963816138592203,True,0.3158185045735341,0.0,,0.42816046055473506
AMIORG,2025-02-01,2025-06-12,-0.07885322439202591,87,ma150,0.09264938398755529,True,2025-09-30,0.10601130416025617,163,ratchet,0.251178595636262,True,2025-06-12,-0.07885322439202591,87,ma150_backstop,0.09264938398755529,True,0.18486452855228208,0.0,-0.8510928081574457,0.42205548562654516
CHAMBLFERT,2025-02-01,2025-02-04,0.004810551160816523,2,ma150,-0.013831032230882112,True,2025-05-21,0.20259478546340115,71,ratchet,0.4484076410903073,True,2025-02-04,0.004810551160816523,2,ma150_backstop,-0.013831032230882112,True,0.19778423430258463,0.0,,0.45180939595674613
LAURUSLABS,2025-02-01,2026-03-17,0.6377578740823442,277,ma150,0.9088940762542712,True,2026-09-09,2.269944856050611,396,open_at_end,2.2932440204337095,False,2026-03-17,0.6377578740823442,277,ma150_backstop,0.9088940762542712,True,1.6321869819682668,0.0,0.7016855877317059,0.9898400849732982
WIPRO,2025-02-01,2025-03-03,-0.0889870649721265,20,ma150,0.032175286365556444,True,2026-09-09,-0.46081013547280425,396,open_at_end,0.032175286365556444,False,2025-03-03,-0.0889870649721265,20,ma150_backstop,0.032175286365556444,True,-0.37182307050067775,0.0,-2.765696129666367,-14.321865864295779
GOLDIAM,2025-02-01,2025-03-03,-0.30203532944403566,20,ma150,0.06151800596615953,True,2026-09-09,-0.14136709712553885,396,open_at_end,0.06151800596615953,False,2025-03-03,-0.30203532944403566,20,ma150_backstop,0.06151800596615953,True,0.1606682323184968,0.0,-4.909706104748948,-2.2979791835792525
KIRIINDUS,2025-02-01,2025-06-13,-0.05495168245485971,88,ma150,0.1670922083563593,True,2026-09-09,-0.11707317915523996,396,open_at_end,0.1670922083563593,False,2025-06-13,-0.05495168245485971,88,ma150_backstop,0.1670922083563593,True,-0.06212149670038025,0.0,-0.32887040631878944,-0.7006501398650306
MAZDOCK,2025-02-01,2025-02-04,-0.09187716590045114,2,ma150,-0.030602936906068967,True,2025-07-18,0.22990424347382676,113,ratchet,0.5280927272672833,True,2025-02-04,-0.09187716590045114,2,ma150_backstop,-0.030602936906068967,True,0.3217814093742779,0.0,,0.4353482477660887
GANESHHOUC,2025-02-01,2025-03-03,-0.22860751421444603,20,ma150,0.08881188134654039,True,2026-09-09,-0.4431187565438004,396,open_at_end,0.08881188134654039,False,2025-03-03,-0.22860751421444603,20,ma150_backstop,0.08881188134654039,True,-0.21451124232935437,0.0,-2.5740645367304933,-4.9894085095975935
AARTIPHARM,2025-03-03,2025-04-08,-0.08990427730257755,24,ma150,0.1189069485369354,True,2025-08-07,0.13974281223604446,107,ratchet,0.3378355819619441,True,2025-04-08,-0.08990427730257755,24,ma150_backstop,0.1189069485369354,True,0.229647089538622,0.0,-0.7560893489302779,0.4136414862653099
CHAMBLFERT,2025-03-03,2025-06-02,0.018282922971947446,59,ma150,0.343148772141322,True,2025-05-19,0.15329303424913876,49,ratchet,0.343148772141322,True,2025-05-19,0.15329303424913876,49,ratchet,0.343148772141322,True,0.1350101112771913,0.1350101112771913,0.053279872918845325,0.44672470570871436
NH,2025-03-03,2025-09-10,0.14295892392328047,129,ma150,0.46320904008715624,True,2025-08-05,0.17789808262851103,105,ratchet,0.46320904008715624,True,2025-08-05,0.17789808262851103,105,ratchet,0.46320904008715624,True,0.034939158705230566,0.034939158705230566,0.3086272320945672,0.3840557226496231
AVANTIFEED,2025-03-03,2025-06-23,0.0004582809331643567,74,ma150,0.3116413223476526,True,2025-04-04,0.02906983542019348,22,ratchet,0.3116413223476526,True,2025-04-04,0.02906983542019348,22,ratchet,0.3116413223476526,True,0.028611554487029123,0.028611554487029123,0.0014705396887423026,0.09327978459725735
UPL,2025-03-03,2025-09-29,0.04006479852118128,142,ma150,0.17001560287985606,True,2026-01-22,0.11931906807219228,220,ratchet,0.29104893578035496,True,2025-09-29,0.04006479852118128,142,ma150_backstop,0.17001560287985606,True,0.079254269551011,0.0,0.23565365673816205,0.4099622207938202
BAJFINANCE,2025-03-03,2025-08-13,-0.0033304871379195022,111,ma150,0.12851349508470045,True,2026-01-02,0.1393271146505699,207,ratchet,0.2751864511483273,True,2025-08-13,-0.0033304871379195022,111,ma150_backstop,0.12851349508470045,True,0.1426576017884894,0.0,-0.02591546619850663,0.506300779232302
BAJAJFINSV,2025-03-03,2025-08-08,0.028684540125111457,108,ma150,0.13149180488840195,True,2026-09-09,0.033740588410408945,376,open_at_end,0.16997865202854912,False,2025-08-08,0.028684540125111457,108,ma150_backstop,0.13149180488840195,True,0.0050560482852974875,0.0,0.2181469799540453,0.19849897624051033
SRF,2025-03-03,2025-08-08,0.02574209248348902,108,ma150,0.17371269270369627,True,2026-09-09,-0.10182854902112037,376,open_at_end,0.17371269270369627,False,2025-08-08,0.02574209248348902,108,ma150_backstop,0.17371269270369627,True,-0.1275706415046094,0.0,0.14818774657645542,-0.5861894570640874
CHOICEIN,2025-03-25,2025-03-27,-0.030981224777735128,2,ma150,-0.006449615643762008,True,2026-03-10,0.31486585535790756,237,ratchet,0.683067819141566,True,2025-03-27,-0.030981224777735128,2,ma150_backstop,-0.006449615643762008,True,0.3458470801356427,0.0,,0.4609584093035007
LLOYDSME,2025-04-01,2025-08-28,0.026243080341779246,101,ma150,0.252339984729397,True,2025-08-11,0.09241615291584315,90,ratchet,0.252339984729397,True,2025-08-11,0.09241615291584315,90,ratchet,0.252339984729397,True,0.06617307257406391,0.06617307257406391,0.10399889803402207,0.3662366589066251
COFORGE,2025-04-01,2025-04-03,-0.0711220367032177,2,ma150,-0.019558348006471382,True,2026-09-09,0.16009730248316623,357,open_at_end,0.26927677880562584,False,2025-04-03,-0.0711220367032177,2,ma150_backstop,-0.019558348006471382,True,0.23121933918638393,0.0,,0.5945455200157846
CAMLINFINE,2025-04-01,2025-08-22,0.23413879102501856,98,ma150,0.9416468518264924,True,2025-07-30,0.46354306533947254,82,ratchet,0.9416468518264924,True,2025-07-30,0.46354306533947254,82,ratchet,0.9416468518264924,True,0.22940427431445398,0.22940427431445398,0.24864819605233587,0.4922684809494641
SUPRIYA,2025-04-01,2025-04-11,-0.0002886893913560673,7,ma150,0.08272139182602545,True,2026-07-07,0.16634401882391003,311,ratchet,0.43323388868933677,True,2025-04-11,-0.0002886893913560673,7,ma150_backstop,0.08272139182602545,True,0.1666327082152661,0.0,-0.003489900072803672,0.38395892649845764
KIMS,2025-04-01,2025-04-08,-0.09272581285059589,5,ma150,-0.029527017260627897,True,2026-09-09,0.19311804044833125,357,open_at_end,0.3353814991382187,False,2025-04-08,-0.09272581285059589,5,ma150_backstop,-0.029527017260627897,True,0.28584385329892714,0.0,,0.5758160212908545
COROMANDEL,2025-04-01,2025-09-29,0.0897156484812287,123,ma150,0.3283933428264052,True,2025-08-14,0.13853057480713704,93,ratchet,0.3283933428264052,True,2025-08-14,0.13853057480713704,93,ratchet,0.3283933428264052,True,0.04881492632590834,0.04881492632590834,0.2731956979062577,0.4218434320709323
BLUEJET,2025-04-01,2025-08-07,-0.09364258624195732,88,ma150,0.19070361277828174,True,2026-09-09,-0.32326097321868674,357,open_at_end,0.19070361277828174,False,2025-08-07,-0.09364258624195732,88,ma150_backstop,0.19070361277828174,True,-0.22961838697672943,0.0,-0.4910372954015782,-1.6950962203034954
AMBER,2025-04-01,2025-05-02,-0.12668371204651763,19,ma150,-0.007054021052085413,True,2026-05-19,0.0074370178465896775,278,ratchet,0.2550117307404798,True,2025-05-02,-0.12668371204651763,19,ma150_backstop,-0.007054021052085413,True,0.1341207298931073,0.0,,0.029163434266316863
WELCORP,2025-04-01,2025-04-11,-0.1098618855757103,7,ma150,0.003658778108560856,True,2026-09-09,2.043102533019786,357,open_at_end,2.087893114665239,False,2025-04-11,-0.1098618855757103,7,ma150_backstop,0.003658778108560856,True,2.152964418595496,0.0,-30.02693312246896,0.9785474738477528
SARDAEN,2025-04-01,2025-04-08,-0.13191834096985533,5,ma150,0.02070697223023754,True,2026-09-09,0.036032411012281385,357,open_at_end,0.1908248009352771,False,2025-04-08,-0.13191834096985533,5,ma150_backstop,0.02070697223023754,True,0.16795075198213671,0.0,-6.37072090999477,0.18882457015900495
WOCKPHARMA,2025-04-01,2025-04-08,-0.1484082422832469,5,ma150,-0.004599832925529679,True,2025-06-30,0.1575939523200982,60,ratchet,0.2588419406934612,True,2025-04-08,-0.1484082422832469,5,ma150_backstop,-0.004599832925529679,True,0.3060021946033451,0.0,,0.6088424151738686
BSE,2025-04-01,2025-08-29,0.16046432718809855,102,ma150,0.6348851659629573,True,2025-07-14,0.323807736438277,70,ratchet,0.6348851659629573,True,2025-07-14,0.323807736438277,70,ratchet,0.6348851659629573,True,0.16334340925017843,0.16334340925017843,0.25274543459322363,0.5100256767649375
BAJAJHCARE,2025-04-01,2025-05-02,-0.22551355808897344,19,ma150,0.005625765539899463,True,2026-09-09,-0.5022943032772431,357,open_at_end,0.005625765539899463,False,2025-05-02,-0.22551355808897344,19,ma150_backstop,0.005625765539899463,True,-0.2767807451882697,0.0,-40.08584369355064,-89.28461374986834
CHOLAHLDNG,2025-05-02,2025-08-28,-0.03737806221867723,82,ma150,0.1801155434456594,True,2026-09-09,-0.16774132913373485,338,open_at_end,0.1801155434456594,False,2025-08-28,-0.03737806221867723,82,ma150_backstop,0.1801155434456594,True,-0.13036326691505762,0.0,-0.20752269073298577,-0.9312984650008409
BAJAJHLDNG,2025-05-02,2025-09-01,0.05122413253606162,84,ma150,0.208287439126998,True,2026-09-09,-0.08017369454330481,338,open_at_end,0.208287439126998,False,2025-09-01,0.05122413253606162,84,ma150_backstop,0.208287439126998,True,-0.13139782707936642,0.0,0.24593001263426645,-0.38491852835360335
DOMS,2025-05-02,2025-05-07,-0.02829985852945771,3,ma150,0.003157383528017643,True,2026-09-09,-0.20930034916849394,338,open_at_end,0.03306513637338582,False,2025-05-07,-0.02829985852945771,3,ma150_backstop,0.003157383528017643,True,-0.18100049063903623,0.0,-8.963072834938655,-6.329940599820424
KIMS,2025-05-02,2025-11-12,0.030721602225880718,133,ma150,0.1989566259764164,True,2026-09-03,0.15720271655152507,334,ratchet,0.2920661986277806,True,2025-11-12,0.030721602225880718,133,ma150_backstop,0.1989566259764164,True,0.12648111432564435,0.0,0.15441356665106667,0.5382434437470449
NAVINFLUOR,2025-05-02,2025-09-30,0.008927632656217543,105,ma150,0.14547609286041996,True,2026-09-09,0.9331010486339646,338,open_at_end,0.936974998631227,False,2025-09-30,0.008927632656217543,105,ma150_backstop,0.14547609286041996,True,0.924173415977747,0.0,0.06136838349640958,0.9958654713274936
BHARTIHEXA,2025-05-02,2025-09-30,-0.025151719004001927,105,ma150,0.17126519274102403,True,2026-09-09,-0.09011804453953376,338,open_at_end,0.17126519274102403,False,2025-09-30,-0.025151719004001927,105,ma150_backstop,0.17126519274102403,True,-0.06496632553553183,0.0,-0.14685832305712407,-0.5261900745693513
PARADEEP,2025-05-02,2025-10-29,0.18517590690198293,124,ma150,0.603411970937924,True,2025-09-09,0.2709665831551935,90,ratchet,0.603411970937924,True,2025-09-09,0.2709665831551935,90,ratchet,0.603411970937924,True,0.08579067625321057,0.08579067625321057,0.306881394172793,0.44905735418873416
GODFRYPHLP,2025-05-02,2025-11-06,0.0879303792379913,129,ma150,0.3369934875691052,True,2025-10-24,0.1331653555744483,121,ratchet,0.3369934875691052,True,2025-10-24,0.1331653555744483,121,ratchet,0.3369934875691052,True,0.04523497633645701,0.04523497633645701,0.26092604896395794,0.39515705936940665
ORIENTCEM,2025-05-02,2025-06-10,-0.06471121927268464,27,ma150,0.015010976264938858,True,2026-09-09,-0.6412808892019882,338,open_at_end,0.015010976264938858,False,2025-06-10,-0.06471121927268464,27,ma150_backstop,0.015010976264938858,True,-0.5765696699293036,0.0,-4.310926759895734,-42.72079829343467
JUBLFOOD,2025-05-02,2025-05-26,-0.06648663457398929,16,ma150,0.016373894147758028,True,2026-09-09,-0.33008302420067137,338,open_at_end,0.016373894147758028,False,2025-05-26,-0.06648663457398929,16,ma150_backstop,0.016373894147758028,True,-0.2635963896266821,0.0,-4.060526712461548,-20.1591033398654
PATANJALI,2025-05-02,2025-05-09,-0.06864456334845004,5,ma150,-0.00974032485679066,True,2026-09-09,-0.46030554083937125,338,open_at_end,0.026575718122947123,False,2025-05-09,-0.06864456334845004,5,ma150_backstop,-0.00974032485679066,True,-0.3916609774909212,0.0,,-17.3205306705114
DEEPAKFERT,2025-06-02,2025-10-15,-0.05023805740028675,94,ma150,0.1713165110515409,True,2026-09-09,-0.08962848776118693,317,open_at_end,0.1713165110515409,False,2025-10-15,-0.05023805740028675,94,ma150_backstop,0.1713165110515409,True,-0.039390430360900175,0.0,-0.29324702617351656,-0.523174837095661
WELCORP,2025-06-02,2025-09-03,-0.10306049018147823,65,ma150,0.03601144919700272,True,2026-09-09,1.7910907518368218,317,open_at_end,1.8321720420146974,False,2025-09-03,-0.10306049018147823,65,ma150_backstop,0.03601144919700272,True,1.8941512420183,0.0,-2.861881220544051,0.9775778206217459
POWERINDIA,2025-06-02,2025-10-24,-0.12246778208380715,100,ma150,0.10555545110313913,True,2026-09-09,0.6324016989245942,317,open_at_end,0.9912428820641925,False,2025-10-24,-0.12246778208380715,100,ma150_backstop,0.10555545110313913,True,0.7548694810084013,0.0,-1.1602222415225418,0.637988640692847
WOCKPHARMA,2025-06-02,2025-08-12,0.00836720719145645,51,ma150,0.24083864184718307,True,2026-07-13,0.23926995779278304,275,ratchet,0.4589053093947906,True,2025-08-12,0.00836720719145645,51,ma150_backstop,0.24083864184718307,True,0.2309027506013266,0.0,0.03474196303085619,0.5213928732015215
RPOWER,2025-06-02,2025-08-06,-0.2532409969282794,47,ma150,0.17585955547988164,True,2026-09-09,-0.6375907467590856,317,open_at_end,0.17585955547988164,False,2025-08-06,-0.2532409969282794,47,ma150_backstop,0.17585955547988164,True,-0.38434974983080616,0.0,-1.44001840694548,-3.625567828937371
BDL,2025-06-02,2025-08-13,-0.22380824406086652,52,ma150,-0.007594908359998098,True,2026-09-09,-0.3922874547438884,317,open_at_end,-0.007594908359998098,False,2025-08-13,-0.22380824406086652,52,ma150_backstop,-0.007594908359998098,True,-0.16847921068302185,0.0,,
FORCEMOT,2025-06-02,2026-05-05,0.5699852733082411,228,ma150,1.1130296238539206,True,2025-09-09,0.44550728511967996,69,ratchet,0.7950422747334458,True,2025-09-09,0.44550728511967996,69,ratchet,0.7950422747334458,True,-0.12447798818856115,-0.12447798818856115,0.5121025182911473,0.5603567247654163
AVALON,2025-06-02,2025-06-25,-0.02863053198372867,17,ma150,0.016677602390574142,True,2025-11-10,0.2207703942449486,110,ratchet,0.47018375976788973,True,2025-06-25,-0.02863053198372867,17,ma150_backstop,0.016677602390574142,True,0.24940092622867727,0.0,-1.716705513971846,0.4695406628972762
APOLLO,2025-06-02,2025-12-11,0.16798003153454433,133,ma150,0.7692105254290316,True,2025-11-07,0.3671251514780407,109,ratchet,0.7692105254290316,True,2025-11-07,0.3671251514780407,109,ratchet,0.7692105254290316,True,0.19914511994349637,0.19914511994349637,0.21837978808318115,0.4772752573468421
CHOICEIN,2025-06-02,2025-12-09,0.03407828175864669,131,ma150,0.1841720947708525,True,2026-09-09,0.06038845968666129,317,open_at_end,0.20356386825682016,False,2025-12-09,0.03407828175864669,131,ma150_backstop,0.1841720947708525,True,0.0263101779280146,0.0,0.18503499024131204,0.2966560824560183
NAZARA,2025-06-02,2025-08-26,-0.13353012675811782,60,ma150,0.10169196826581817,True,2026-09-09,0.151142410438716,317,open_at_end,0.15406546787577047,False,2025-08-26,-0.13353012675811782,60,ma150_backstop,0.10169196826581817,True,0.28467253719683383,0.0,-1.313084297956316,0.9810271732052802
MAZDOCK,2025-06-02,2025-07-30,-0.20415732058189473,42,ma150,0.00013450596239228396,True,2026-09-09,-0.3007893474186336,317,open_at_end,0.00013450596239228396,False,2025-07-30,-0.20415732058189473,42,ma150_backstop,0.00013450596239228396,True,-0.09663202683673888,0.0,-1517.8310087583625,-2236.2528922055326
PAYTM,2025-07-01,2026-01-27,0.23460550809255243,142,ma150,0.4800914685273747,True,2026-01-27,0.23460550809255243,142,ratchet,0.4800914685273747,True,2026-01-27,0.23460550809255243,142,ma150_backstop,0.4800914685273747,True,0.0,0.0,0.48866835482867005,0.48866835482867005
INDIAGLYCO,2025-07-01,2026-01-12,-0.0718594118280318,133,ma150,0.12625172975600152,True,2026-09-09,0.3790823093195186,296,open_at_end,0.38184600132216295,False,2026-01-12,-0.0718594118280318,133,ma150_backstop,0.12625172975600152,True,0.4509417211475504,0.0,-0.5691756617268515,0.992762286384891
RELINFRA,2025-07-01,2025-08-06,-0.31514559195994996,26,ma150,-0.008461502615109584,True,2026-09-09,-0.8639848282898815,217,open_at_end,-0.008461502615109584,False,2025-08-06,-0.31514559195994996,26,ma150_backstop,-0.008461502615109584,True,-0.5488392363299316,0.0,,
GRSE,2025-07-01,2025-12-03,-0.1438616825483685,106,ma150,-0.01118576218868439,True,2026-09-09,-0.1750228546452517,296,open_at_end,0.02547381635178625,False,2025-12-03,-0.1438616825483685,106,ma150_backstop,-0.01118576218868439,True,-0.031161172096883183,0.0,,-6.870696256431907
