date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-07-03,14,ABCAPITAL,2.4114671856777816,2.4114671856777816,0.5330109099088969,0.05
2025-07-03,15,NAVINFLUOR,2.2630341910043525,2.2630341910043525,0.5020950150964323,0.05
2025-07-03,16,LTF,2.2474887629302556,2.2474887629302556,0.4988571849885719,0.05
2025-07-03,17,CHOLAHLDNG,2.198832066414867,2.198832066414867,0.4887228795081675,0.05
2025-07-03,18,POONAWALLA,2.1746995578753494,2.1746995578753494,0.48369651662159985,0.05
2025-07-03,19,MAZDOCK,2.136383378740164,2.136383378740164,0.475715952958075,0.05
2025-07-03,20,GLAXO,2.0914151587295136,2.0914151587295136,0.4663498900903702,0.05
2025-07-03,21,MANAPPURAM,2.0536161787746376,2.0536161787746376,0.4584770496152828,0.05
2025-07-03,22,BEL,2.0322831674171526,2.0322831674171526,0.454033771106942,0.05
2025-07-03,23,MFSL,2.0290581626182624,2.0290581626182624,0.45336206122632183,0.05
2025-07-03,24,AUBANK,2.022834666319003,2.022834666319003,0.45206582006796636,0.05
2025-07-10,1,FORCEMOT,6.811444602877891,6.811444602877891,1.4256757249947078,0.05
2025-07-10,2,GRSE,3.9475181514087057,3.9475181514087057,0.83976374202153,0.05
2025-07-10,3,GODFRYPHLP,3.3400766595448634,3.3400766595448634,0.7154912597950573,0.05
2025-07-10,4,SOLARINDS,2.9772490502920768,2.9772490502920768,0.6412627320667486,0.05
2025-07-10,5,BDL,2.7640055171145015,2.7640055171145015,0.5976366322008861,0.05
2025-07-10,6,RBLBANK,2.4522242570285306,2.4522242570285306,0.5338513432116612,0.05
2025-07-10,7,MAHSCOOTER,2.35548396105342,2.35548396105342,0.5140598787279584,0.05
2025-07-10,8,ABCAPITAL,2.348052969446731,2.348052969446731,0.5125396207529331,0.05
2025-07-10,9,BLUEJET,2.3384852736642587,2.3384852736642587,0.5105822284443713,0.05
2025-07-10,10,MAZDOCK,2.269218810917779,2.269218810917779,0.49641145582536494,0.05
2025-07-10,11,RPOWER,2.210173673137792,2.210173673137792,0.4843317972350232,0.05
2025-07-10,12,LTF,2.2071404572584408,2.2071404572584408,0.48371125143513205,0.05
2025-07-10,13,POONAWALLA,2.1694233068784,2.1694233068784,0.475994946304485,0.05
2025-07-10,14,AUBANK,2.0832012728815306,2.0832012728815306,0.4583553442507484,0.05
2025-07-10,15,MANAPPURAM,2.081807420332235,2.081807420332235,0.4580701850733153,0.05
2025-07-10,16,NH,2.0811192720528875,2.0811192720528875,0.45792940131725013,0.05
2025-07-10,17,GLAXO,2.079177559402612,2.079177559402612,0.45753215902469635,0.05
2025-07-10,18,REDINGTON,2.0360420011387,2.0360420011387,0.448707337260821,0.05
2025-07-10,19,BEL,1.997227588998626,1.997227588998626,0.4407665505226481,0.05
2025-07-10,20,NAVINFLUOR,1.9872244043708762,1.9872244043708762,0.43872006439927547,0.05
2025-07-10,21,DBREALTY,1.9475529048304943,1.9475529048304943,0.43060393175512157,0.05
2025-07-10,22,MFSL,1.9156916885048763,1.9156916885048763,0.42408565387556796,0.05
2025-07-10,23,SRF,1.8567625015665388,1.8567625015665388,0.41202971690961476,0.05
2025-07-10,24,CREDITACC,1.8229620155211819,1.8229620155211819,0.4051146965206893,0.05
2025-07-17,1,FORCEMOT,7.034643471208443,7.034643471208443,1.583148643777943,0.05
2025-07-17,2,GODFRYPHLP,4.436055724548817,4.436055724548817,1.0371845949535192,0.05
2025-07-17,3,GRSE,3.4915109124052446,3.4915109124052446,0.8387354524926178,0.05
2025-07-17,4,RBLBANK,3.0382400849143796,3.0382400849143796,0.7435031185031187,0.05
2025-07-17,5,RPOWER,2.7104766173384105,2.7104766173384105,0.6746399176954732,0.05
2025-07-17,6,BLUEJET,2.6864439311804205,2.6864439311804205,0.669590643274854,0.05
2025-07-17,7,SOLARINDS,2.5733172485822196,2.5733172485822196,0.645822694033662,0.05
2025-07-17,8,AIIL,2.488077286262264,2.488077286262264,0.6279137529137531,0.05
2025-07-17,9,MAHSCOOTER,2.2132323105658833,2.2132323105658833,0.5701687427931073,0.05
2025-07-17,10,ABCAPITAL,2.082474863582167,2.082474863582167,0.5426965647760509,0.05
2025-07-17,11,GLAXO,2.029770067501628,2.029770067501628,0.5316232716391978,0.05
2025-07-17,12,REDINGTON,2.017953694642164,2.017953694642164,0.5291406482307464,0.05
