isin,symbol,ex_date,type,factor_or_amount,detail,face_val,series,subject,source
INE576O01020,LXCHEM,2024-07-19,dividend,0.6,final,2,EQ,Dividend - Rs 0.60 Per Sh,nse-filing
INE347A01017,MANGLMCEM,2024-07-19,dividend,1.5,final,10,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,nse-filing
INE111Q01013,PDSL,2024-07-19,dividend,3.15,final,2,EQ,Annual General Meeting/Dividend - Rs 3.15 Per Share,nse-filing
INE484I01029,PRECAM,2024-07-19,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE165B01011,RSSOFTWARE,2024-07-19,dividend,0.25,interim,5,EQ,Interim Dividend - Re 0.25 Per Share,nse-filing
INE631A01022,SHANTIGEAR,2024-07-19,dividend,2.0,final,1,EQ,Dividend - Rs 2 Per Share,nse-filing
INE232A01011,SHREDIGCEM,2024-07-19,dividend,3.0,final,10,EQ,Dividend - Rs 3 Per Share,nse-filing
INE258G01013,SUMICHEM,2024-07-19,dividend,0.9,final,10,EQ,Dividend - Re 0.90 Per Share,nse-filing
INE688A01022,TCI,2024-07-19,dividend,2.0,final,2,EQ,Dividend - Rs 2 Per Share,nse-filing
INE467B01029,TCS,2024-07-19,dividend,10.0,interim,1,EQ,Interim Dividend - Rs 10 Per Share,nse-filing
INE669C01028,TECHM,2024-07-19,dividend,28.0,final,5,EQ,Annual General Meeting/Dividend - Rs 28 Per Share,nse-filing
INE692A01016,UNIONBANK,2024-07-19,dividend,3.6,final,10,EQ,Annual General Meeting/Dividend - Rs 3.60 Per Share,nse-filing
INE520A01019,ZENSARTECH,2024-07-19,dividend,7.0,final,2,EQ,Dividend - Rs 7 Per Share,nse-filing
INE768C01010,ZYDUSWELL,2024-07-19,dividend,5.0,final,2,EQ,Dividend - Rs 5 Per Share,nse-filing
INE120A01026,CARBORUNIV,2024-07-22,dividend,2.5,final,1,EQ,Annual General Meeting/Dividend - Rs 2.50 Per Share,nse-filing
INE995D01025,CHEMBOND,2024-07-22,dividend,3.5,final,5,EQ,Dividend - Rs 3.50 Per Share,nse-filing
INE753U01022,DIVGIITTS,2024-07-22,dividend,2.6,final,5,EQ,Dividend - Rs 2.60 Per Share,nse-filing
INE302A01020,EXIDEIND,2024-07-22,dividend,2.0,final,1,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE330T01021,HAPPYFORGE,2024-07-22,dividend,4.0,final,2,EQ,Dividend - Rs 4 Per Share,nse-filing
INE919H01018,IMFA,2024-07-22,dividend,7.5,final,10,EQ,Annual General Meeting/Dividend - Rs 7.50 Per Share,nse-filing
INE409B01013,SWELECTES,2024-07-22,dividend,4.0,special,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share/Special Dividend - Re 1 Per Share,nse-filing
INE540H01012,VOLTAMP,2024-07-22,dividend,90.0,final,10,EQ,Annual General Meeting/Dividend - Rs 90 Per Share,nse-filing
INE445C01015,XPROINDIA,2024-07-22,dividend,2.0,final,10,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE326B01027,ALMONDZ,2024-07-23,split,0.16666667,6->1,1,EQ,Face Value Split (Sub-Division) - From Rs 6/- Per Share To Re 1/- Per Share,nse-filing
INE557A01011,BIRLANU,2024-07-23,dividend,22.5,final,10,EQ,Annual General Meeting/Dividend - Rs 22.50 Per Share,nse-filing
INE0IX101010,DATAPATTNS,2024-07-23,dividend,6.5,final,2,EQ,Annual General Meeting/Dividend - Rs 6.50 Per Share,nse-filing
INE860A01027,HCLTECH,2024-07-23,dividend,12.0,interim,2,EQ,Interim Dividend - Rs 12 Per Share,nse-filing
INE737D01021,MODISONLTD,2024-07-23,dividend,2.0,final,1,EQ,Dividend - Rs 2 Per Share,nse-filing
INE321D01016,OCCL,2024-07-23,dividend,7.0,final,10,EQ,Annual General Meeting/Dividend - Rs 7 Per Share,nse-filing
INE083C01014,PLASTIBLEN,2024-07-23,dividend,4.25,final,5,EQ,Dividend - Rs 4.25 Per Share,nse-filing
INE961O01016,RAINBOW,2024-07-23,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE451D01011,RAJRATAN,2024-07-23,dividend,2.0,final,2,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE070A01015,SHREECEM,2024-07-23,dividend,55.0,final,10,EQ,Dividend - Rs 55 Per Share,nse-filing
INE721A01013,SHRIRAMFIN,2024-07-23,dividend,15.0,final,2,EQ,Annual General Meeting/Dividend - Rs  15 Per Share,nse-filing
INE923A01015,SILINV,2024-07-23,dividend,2.5,final,10,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE395H01011,STEELCITY,2024-07-23,dividend,1.0,interim,10,EQ,Interim Dividend - Re 1 Per Share,nse-filing
INE822C01015,TCPLPACK,2024-07-23,dividend,22.0,final,10,EQ,Annual General Meeting/Dividend - Rs 22 Per Share,nse-filing
INE869Y01010,TEMBO,2024-07-23,dividend,1.0,interim,1,EQ,Interim Dividend - Re 1 Per Share,nse-filing
INE974X01010,TIINDIA,2024-07-23,dividend,1.5,final,1,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,nse-filing
INE080A01014,WEIZMANIND,2024-07-23,dividend,0.5,final,10,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE349W01017,AVADHSUGAR,2024-07-24,dividend,10.0,final,10,EQ,Dividend - Rs 10 Per Share,nse-filing
INE600Y01019,DYCL,2024-07-24,dividend,0.5,final,10,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE285A01027,ELGIEQUIP,2024-07-24,dividend,2.0,final,1,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE737H01014,FIEMIND,2024-07-24,dividend,20.0,final,10,EQ,Annual General Meeting/Dividend - Rs 20 Per Share,nse-filing
INE061F01013,FORTIS,2024-07-24,dividend,1.0,final,10,EQ,Dividend - Re 1 Per Share,nse-filing
INE473B01035,HATSUN,2024-07-24,dividend,6.0,interim,1,EQ,Interim Dividend - Rs 6 Per Share,nse-filing
INE671A01010,HONAUT,2024-07-24,dividend,100.0,final,10,EQ,Annual General Meeting/Dividend - Rs 100 Per Share,nse-filing
INE483B01018,ICIL,2024-07-24,dividend,2.2,final,2,EQ,Annual General Meeting/Dividend - Rs 2.20 Per Share,nse-filing
INE133Y01011,IFGLEXPOR,2024-07-24,dividend,7.0,final,10,EQ,Annual General Meeting/Dividend - Rs 7 Per Share,nse-filing
INE269B01029,LMW,2024-07-24,dividend,75.0,final,10,EQ,Annual General Meeting/Dividend - Rs 75 Per Share,nse-filing
INE318A01026,PIDILITIND,2024-07-24,dividend,16.0,final,1,EQ,Dividend - Rs 16 Per Share,nse-filing
INE959A01019,PRIVISCL,2024-07-24,dividend,2.0,final,10,EQ,Dividend - Rs 2 Per Share,nse-filing
INE250B01029,VINYLINDIA,2024-07-24,dividend,6.75,final,1,EQ,Annual General Meeting/Dividend - Rs 6.75 Per Share,nse-filing
INE922A01025,BEPL,2024-07-25,dividend,1.0,interim,1,EQ,Interim Dividend - Re 1 Per Share,nse-filing
INE365B01017,DATAMATICS,2024-07-25,dividend,5.0,final,5,EQ,Annual General Meeting/Dividend - Rs 5 Per Share,nse-filing
INE591D01014,DIAMINESQ,2024-07-25,dividend,2.5,final,10,EQ,Annual General Meeting/Dividend - Rs 2.50 Per Share,nse-filing
INE835D01023,HIRECT,2024-07-25,dividend,1.2,final,2,EQ,Annual General Meeting/Dividend - Rs 1.20 Per Share,nse-filing
INE133A01011,JSWDULUX,2024-07-25,dividend,25.0,final,10,EQ,Annual General Meeting/Dividend - Rs 25 Per Share,nse-filing
INE999A01015,KSB,2024-07-25,split,0.2,10->2,2,EQ,Face Value Split (Sub-Division) - From Rs 10/- Per Share To Rs 2/- Per Share,nse-filing
INE347W01011,MAGADSUGAR,2024-07-25,dividend,15.0,special,10,EQ,Annual General Meeting/Dividend - Rs 10 Per Share/Special Dividend - Rs 5 Per Share,nse-filing
INE883A01011,MRF,2024-07-25,dividend,194.0,final,10,EQ,Annual General Meeting/Dividend - Rs 194 Per Share,nse-filing
INE142Z01019,ORIENTELEC,2024-07-25,dividend,0.75,final,1,EQ,Annual General Meeting/Dividend - Re 0.75 Per Share,nse-filing
INE277B01014,PUNJABCHEM,2024-07-25,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE944F01028,RADICO,2024-07-25,dividend,3.0,final,2,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE686F01025,UBL,2024-07-25,dividend,10.0,final,1,EQ,Dividend - Rs 10 Per Share,nse-filing
INE951I01019,VGUARD,2024-07-25,dividend,1.4,final,1,EQ,Annual General Meeting/Dividend - Rs 1.40 Per Share,nse-filing
INE253B01015,21STCENMGM,2024-07-26,dividend,2.5,final,10,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE769A01020,AARTIIND,2024-07-26,dividend,1.0,final,5,EQ,Dividend - Re 1 Per Share,nse-filing
INE754X01016,AARVI,2024-07-26,dividend,2.0,final,10,EQ,Dividend - Rs 2 Per Share,nse-filing
INE982B01019,ADFFOODS,2024-07-26,dividend,1.2,final,2,EQ,Dividend - Rs 1.20 Per Share,nse-filing
INE294Z01018,ANUP,2024-07-26,dividend,20.0,special,10,EQ,Annual General Meeting/Dividend - Rs 15 Per Share/Special Dividend - Rs 5 Per Share,nse-filing
INE073G01016,ASALCBR,2024-07-26,dividend,2.0,final,10,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE373A01013,BASF,2024-07-26,dividend,15.0,final,10,EQ,Annual General Meeting/Dividend - Rs  15 Per Share,nse-filing
INE800A01015,BIRLACABLE,2024-07-26,dividend,1.75,final,10,EQ,Annual General Meeting/Dividend - Rs 1.75 Per Share,nse-filing
INE663B01015,CONTROLPR,2024-07-26,dividend,5.0,final,10,EQ,Annual General Meeting/Dividend - Rs 5 Per Share,nse-filing
INE169A01023,COROMANDEL,2024-07-26,dividend,6.0,final,1,EQ,Dividend - Rs 6 Per Share,nse-filing
INE757A01017,COSMOFIRST,2024-07-26,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE741K01010,CREDITACC,2024-07-26,dividend,10.0,final,10,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,nse-filing
INE325C01027,DOLLAR,2024-07-26,dividend,3.0,final,2,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE128A01029,EVEREADY,2024-07-26,dividend,1.0,final,5,EQ,Dividend - Re 1 Per Share,nse-filing
INE600K01018,GALAXYSURF,2024-07-26,dividend,22.0,final,10,EQ,Dividend - Rs 22 Per Share,nse-filing
INE850D01014,GODREJAGRO,2024-07-26,dividend,10.0,final,10,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,nse-filing
INE137I01015,GRPLTD,2024-07-26,dividend,37.5,final,10,EQ,Annual General Meeting/Dividend - Rs 37.50 Per Share,nse-filing
INE344S01016,INFOBEAN,2024-07-26,dividend,1.0,final,10,EQ,Dividend - Re 1 Per Share,nse-filing
INE573A01034,JKTYRE,2024-07-26,dividend,3.5,final,2,EQ,Annual General Meeting/Dividend - Rs 3.50 Per Share,nse-filing
INE643A01035,JTEKTINDIA,2024-07-26,dividend,0.6,final,1,EQ,Dividend - Rs 0.60 Per Sh,nse-filing
INE732A01036,KIRLOSBROS,2024-07-26,dividend,6.0,final,2,EQ,Dividend - Rs 6 Per Share,nse-filing
INE071D01025,MENONBE,2024-07-26,dividend,2.0,interim,1,EQ,Interim Dividend - Rs 2 Per Share,nse-filing
INE0APB01016,MGEL,2024-07-26,dividend,0.02,final,1,EQ,Dividend - Re 0.02 Per Share,nse-filing
INE304A01026,MUKANDLTD,2024-07-26,dividend,2.0,final,10,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE317F01027,NESCO,2024-07-26,dividend,6.0,final,2,EQ,Dividend - Rs 6 Per Share,nse-filing
INE163A01018,NOCIL,2024-07-26,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE592A01026,ORIENTPPR,2024-07-26,dividend,0.25,final,1,EQ,Annual General Meeting/Dividend - Rs 0.25 Per Share,nse-filing
INE134E01011,PFC,2024-07-26,dividend,2.5,final,10,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE384A01010,RANEHOLDIN,2024-07-26,dividend,25.0,final,10,EQ,Annual General Meeting/Dividend - Rs 25 Per Share,nse-filing
INE976G01028,RBLBANK,2024-07-26,dividend,1.5,final,10,EQ,Dividend - Rs 1.50 Per Share,nse-filing
INE612J01015,REPCOHOME,2024-07-26,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Share,nse-filing
INE777K01022,RRKABEL,2024-07-26,dividend,3.0,final,5,EQ,Dividend - Rs 3 Per Share,nse-filing
INE231F01020,SASKEN,2024-07-26,dividend,13.0,final,10,EQ,Dividend - Rs 13 Per Sh,nse-filing
INE671H01015,SOBHA,2024-07-26,dividend,3.0,final,10,EQ,Dividend - Rs 3 Per Share,nse-filing
INE269A01021,SONATSOFTW,2024-07-26,dividend,4.4,final,1,EQ,Annual General Meeting/Dividend - Rs  4.40 Per Share,nse-filing
INE659A01015,SUDARSCHEM,2024-07-26,dividend,1.0,final,2,EQ,Dividend - Re 1 Per Share,nse-filing
INE225D01019,SYMPHONY,2024-07-26,dividend,8.0,final,2,EQ,Annual General Meeting/Dividend - Rs 8 Per Sh,nse-filing
INE192A01025,TATACONSUM,2024-07-26,rights,,1:26@prem=817.0,1,EQ,Rights 1:26 @ Premium Rs 817/-,nse-filing
INE325A01013,TIMKEN,2024-07-26,dividend,2.5,final,10,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE071E01023,UGARSUGAR,2024-07-26,dividend,0.25,final,1,EQ,Dividend - Re 0.25 Per Share,nse-filing
INE279A01012,UNIVCABLES,2024-07-26,dividend,3.0,final,10,EQ,Annual General Meeting/Dividend - Rs 3 Per Sh,nse-filing
INE707A01012,VINDHYATEL,2024-07-26,dividend,15.0,final,10,EQ,Annual General Meeting/Dividend - Rs 15 Per Share,nse-filing
INE716A01013,WHIRLPOOL,2024-07-26,dividend,5.0,final,10,EQ,Dividend - Rs 5 Per Share,nse-filing
INE616Z01012,YASHO,2024-07-26,dividend,0.5,final,10,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE010B01027,ZYDUSLIFE,2024-07-26,dividend,3.0,final,1,EQ,Dividend - Rs 3 Per Share,nse-filing
INE449A01011,AUTOAXLES,2024-07-29,dividend,32.0,final,10,EQ,Annual General Meeting/Dividend - Rs 32 Per Share,nse-filing
INE340A01012,BIRLACORPN,2024-07-29,dividend,10.0,final,10,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,nse-filing
INE521J01018,CPCAP,2024-07-29,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE950I01011,DBCORP,2024-07-29,dividend,7.0,interim,10,EQ,Interim Dividend - Rs 7 Per Share,nse-filing
INE288B01011,DEEPAKNTR,2024-07-29,dividend,7.5,final,2,EQ,Annual General Meeting/Dividend - Rs 7.50 Per Share,nse-filing
INE0DNW01011,FAIRCHEMOR,2024-07-29,dividend,7.5,final,10,EQ,Dividend - Rs 7.50 Per Sh,nse-filing
INE663F01024,NAUKRI,2024-07-29,dividend,12.0,final,2,EQ,Dividend - Rs 12 Per Share,nse-filing
INE876N01018,ORIENTCEM,2024-07-29,dividend,1.5,final,1,EQ,Dividend - Rs 1.50 Per Share,nse-filing
INE231C01019,SHREYANIND,2024-07-29,dividend,5.0,special,10,EQ,Dividend - Rs 3 Per Share/Special Dividend - Rs 2 Per Share,nse-filing
INE871C01012,AVANTIFEED,2024-07-30,dividend,6.75,final,1,EQ,Annual General Meeting/Dividend - Rs 6.75 Per Share,nse-filing
INE629D01012,BANSWRAS,2024-07-30,dividend,1.0,final,5,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE791I01019,BRIGADE,2024-07-30,dividend,2.0,final,10,EQ,Dividend - Rs 2 Per Share,nse-filing
INE594B01012,BSL,2024-07-30,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE101D01012,GRANULES,2024-07-30,dividend,1.5,final,1,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,nse-filing
INE760A01029,KOKUYOCMLN,2024-07-30,dividend,0.5,final,1,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE607D01018,ORIENTBELL,2024-07-30,dividend,0.5,final,10,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE173A01025,SIL,2024-07-30,dividend,0.55,final,5,EQ,Dividend - Rs 0.55 Per Share,nse-filing
INE481G01011,ULTRACEMCO,2024-07-30,dividend,70.0,final,10,EQ,Annual General Meeting/Dividend - Rs 70 Per Share,nse-filing
INE0LRU01027,AARTIPHARM,2024-07-31,dividend,1.0,final,5,EQ,Dividend - Re 1 Per Share,nse-filing
INE176A01010,BATAINDIA,2024-07-31,dividend,12.0,final,5,EQ,Annual General Meeting/Dividend - Rs 12 Per Share,nse-filing
INE320B01020,CENTUM,2024-07-31,dividend,3.0,final,10,EQ,Dividend - Rs 3 Per Share,nse-filing
INE007A01017,CRISIL,2024-07-31,dividend,8.0,interim,1,EQ,Interim Dividend - Rs 8 Per Share,nse-filing
INE271C01023,DLF,2024-07-31,dividend,5.0,final,2,EQ,Dividend - Rs 5 Per Share,nse-filing
INE230A01023,EIHOTEL,2024-07-31,dividend,1.2,final,2,EQ,Dividend - Rs 1.20 Per Share,nse-filing
INE545A01016,HEG,2024-07-31,dividend,22.5,final,2,EQ,Annual General Meeting/Dividend - Rs 22.50 Per Share,nse-filing
INE188B01013,IGARASHI,2024-07-31,dividend,1.0,final,10,EQ,Dividend - Re 1 Per Share,nse-filing
INE390H01012,KAMDHENU,2024-07-31,dividend,2.0,final,1,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE667G01015,SAKSOFT,2024-07-31,dividend,0.4,final,1,EQ,Annual General Meeting/Dividend - Re 0.40 Per Share,nse-filing
INE647A01010,SRF,2024-07-31,dividend,3.6,interim,10,EQ,Interim Dividend - Rs 3.60 Per Share,nse-filing
INE124E01020,STEELCAS,2024-07-31,dividend,3.15,final,1,EQ,Annual General Meeting/Dividend - Rs 3.15 Per Share,nse-filing
INE660A01013,SUNDARMFIN,2024-07-31,dividend,16.0,final,10,EQ,Annual General Meeting/Dividend - Rs 16 Per Share,nse-filing
INE404A01024,ABSLAMC,2024-08-01,dividend,13.5,final,5,EQ,Annual General Meeting/Dividend - Rs 13.50 Per Share,nse-filing
INE462A01022,BAYERCROP,2024-08-01,dividend,35.0,final,10,EQ,Annual General Meeting/Dividend - Rs 35 Per Share,nse-filing
INE296H01011,EMKAY,2024-08-01,dividend,1.5,final,10,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Share,nse-filing
INE284A01012,ESABINDIA,2024-08-01,dividend,30.0,final,10,EQ,Annual General Meeting/Dividend - Rs 30 Per Share,nse-filing
INE224A01018,GREAVESCOT,2024-08-01,dividend,2.0,final,2,EQ,Dividend - Rs 2 Per Share,nse-filing
INE158A01026,HEROMOTOCO,2024-08-01,dividend,40.0,final,2,EQ,Annual General Meeting/Dividend - Rs 40 Per Share,nse-filing
INE043C01018,IVP,2024-08-01,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE036D01010,KARURVYSYA,2024-08-01,dividend,2.4,final,2,EQ,Dividend - Rs 2.40 Per Share,nse-filing
INE146L01010,KIRLOSENG,2024-08-01,dividend,3.5,final,2,EQ,Annual General Meeting/Dividend - Rs 3.50 Per Share,nse-filing
INE943D01017,MPSLTD,2024-08-01,dividend,45.0,final,10,EQ,Annual General Meeting/Dividend - Rs 45 Per Share,nse-filing
INE725A01022,NAVA,2024-08-01,dividend,4.0,final,1,EQ,Dividend - Rs 4 Per Share,nse-filing
INE093I01010,OBEROIRLTY,2024-08-01,dividend,2.0,interim,10,EQ,Interim Dividend - Rs 2 Per Share,nse-filing
INE488B01017,TASTYBITE,2024-08-01,dividend,2.0,final,10,EQ,Dividend - Rs 2 Per Share,nse-filing
INE716B01029,TIPSMUSIC,2024-08-01,dividend,2.0,interim,1,EQ,Interim Dividend - Rs 2 Per Share,nse-filing
INE102I01027,ADSL,2024-08-02,dividend,1.5,final,5,EQ,Dividend - Rs 1.50 Per Share,nse-filing
INE298G01027,AJMERA,2024-08-02,demerger,,,2,EQ,Demerger,nse-filing
INE298G01027,AJMERA,2024-08-02,dividend,4.0,final,2,EQ,Dividend - Rs 4 Per Share,nse-filing
INE155C01010,ALBERTDAVD,2024-08-02,dividend,11.5,final,10,EQ,Dividend - Rs 11.50 Per Share,nse-filing
INE488D01013,AVTNPL,2024-08-02,dividend,0.5,final,1,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE414D01019,BHAGCHEM,2024-08-02,dividend,0.1,final,1,EQ,Annual General Meeting/Dividend - Re 0.10 Per Share,nse-filing
INE412U01017,BIGBLOC,2024-08-02,dividend,0.4,final,2,EQ,Dividend - Re 0.40 Per Share,nse-filing
INE0LMW01024,CELLO,2024-08-02,dividend,1.5,final,5,EQ,Annual General Meeting/Dividend - Rs 1.50 Per Sh,nse-filing
INE149A01033,CHOLAHLDNG,2024-08-02,dividend,0.55,final,1,EQ,Annual General Meeting/Dividend - Re 0.55 Per Share,nse-filing
INE059A01026,CIPLA,2024-08-02,dividend,13.0,final,2,EQ,Dividend - Rs 13 Per Share,nse-filing
INE591G01017,COFORGE,2024-08-02,dividend,19.0,interim,2,EQ,Interim Dividend - Rs 19 Per Share,nse-filing
INE361B01024,DIVISLAB,2024-08-02,dividend,30.0,final,2,EQ,Dividend - Rs 30 Per Share,nse-filing
INE221B01012,DYNAMATECH,2024-08-02,dividend,5.0,final,10,EQ,Dividend - Rs 5 Per Share,nse-filing
INE295A01018,EVERESTIND,2024-08-02,dividend,2.5,final,10,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE350Z01018,GLOSTERLTD,2024-08-02,dividend,20.0,final,10,EQ,Annual General Meeting/Dividend - Rs 20 Per Sh,nse-filing
INE541A01023,GMMPFAUDLR,2024-08-02,dividend,1.0,final,2,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE550B01022,HBSL,2024-08-02,dividend,1.5,final,10,EQ,Dividend - Rs 1.50 Per Share,nse-filing
INE09VQ01012,INDIGOPNTS,2024-08-02,dividend,3.5,final,10,EQ,Dividend - Rs 3.50 Per Share,nse-filing
INE682M01012,JLHL,2024-08-02,dividend,1.0,final,2,EQ,Dividend - Re 1 Per Share,nse-filing
INE0BY001018,JUBLINGREA,2024-08-02,dividend,2.5,final,1,EQ,Dividend - Rs 2.50 Per Share,nse-filing
INE700A01033,JUBLPHARMA,2024-08-02,dividend,5.0,final,1,EQ,Dividend - Rs 5 Per Share,nse-filing
INE0BV301023,MAPMYINDIA,2024-08-02,dividend,3.5,final,2,EQ,Dividend - Rs 3.50 Per Share,nse-filing
INE585B01010,MARUTI,2024-08-02,dividend,125.0,final,5,EQ,Dividend - Rs 125 Per Share,nse-filing
INE866R01028,MATRIMONY,2024-08-02,dividend,5.0,final,5,EQ,Dividend - Rs 5 Per Share,nse-filing
INE110B01017,MINDTECK,2024-08-02,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE903D01011,MONARCH,2024-08-02,dividend,1.0,final,10,EQ,Dividend - Re 1 Per Share,nse-filing
INE577A01027,MUNJALSHOW,2024-08-02,dividend,4.5,final,2,EQ,Annual General Meeting/Dividend - Rs 4.50 Per Share,nse-filing
INE410P01011,NH,2024-08-02,dividend,4.0,final,10,EQ,Dividend - Rs 4 Per Share,nse-filing
INE280H01015,SAHYADRI,2024-08-02,dividend,1.0,final,10,EQ,Annual General Meeting/Dividend - Re 1 Per Share,nse-filing
INE221J01015,SHARDACROP,2024-08-02,dividend,3.0,final,10,EQ,Dividend - Rs 3 Per Share,nse-filing
INE932X01018,SHAREINDIA,2024-08-02,dividend,0.4,interim,2,EQ,Interim Dividend - Rs 0.40 Per Share,nse-filing
INE932X01018,SHAREINDIA,2024-08-02,dividend,0.2,final,2,EQ,Dividend - Rs 0.20 Per Sh,nse-filing
INE236G01019,TVSELECT,2024-08-02,dividend,1.0,final,10,EQ,Dividend - Re 1 Per Share,nse-filing
INE205A01025,VEDL,2024-08-02,dividend,4.0,interim,1,EQ,Interim Dividend - Rs 4 Per Share,nse-filing
INE426A01027,ALEMBICLTD,2024-08-05,dividend,2.4,final,2,EQ,Dividend - Rs 2.4 Per Share,nse-filing
INE435A01028,ANDHRAPAP,2024-08-05,dividend,10.0,final,2,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,nse-filing
INE463A01020,BERGEPAINT,2024-08-05,dividend,3.5,final,1,EQ,Annual General Meeting/Dividend - Rs 3.50 Per Share,nse-filing
INE216A01014,BRITANNIA,2024-08-05,dividend,73.5,final,1,EQ,Annual General Meeting/ Dividend - Rs 73.5 Per Share,nse-filing
INE085A01013,CHAMBLFERT,2024-08-05,dividend,3.0,final,10,EQ,Dividend - Rs 3 Per Share,nse-filing
INE524B01027,GANDHITUBE,2024-08-05,dividend,13.0,final,5,EQ,Dividend - Rs 13 Per Share,nse-filing
INE461C01020,GREENPLY,2024-08-05,dividend,0.5,final,1,EQ,Annual General Meeting/Dividend - Re 0.50 Per Share,nse-filing
INE688E01024,HERCULES,2024-08-05,dividend,4.0,final,1,EQ,Annual General Meeting/Dividend - Rs 4 Per Share,nse-filing
INE473A01011,LINDEINDIA,2024-08-05,dividend,12.0,special,10,EQ,Annual General Meeting/Dividend - Rs 4 Per Share/ Special Dividend - Rs 8 Per Share,nse-filing
INE355A01010,SOMANYCERA,2024-08-05,dividend,3.0,final,2,EQ,Dividend - Rs 3 Per Share,nse-filing
INE047A01013,GRASIM,2024-08-06,dividend,10.0,final,2,EQ,Annual General Meeting/Dividend - Rs 10 Per Share,nse-filing
INE571A01020,IPCALAB,2024-08-06,dividend,2.0,final,1,EQ,Annual General Meeting/Dividend - Rs 2 Per Share,nse-filing
INE818H01020,LTFOODS,2024-08-06,dividend,0.5,interim,1,EQ,Interim Dividend - Rs 0.50 Per Share,nse-filing
